source	target	prediction
every turtle sees himself <eos>	all x . ( turtle ( x ) -> see ( x , x ) ) <eos>	all x . ( turtle ( x ) -> see ( x , x ) ) <eos>
winnifred meets yvette <eos>	meet ( winnifred , yvettte ) <eos>	meet ( winnifred , yvettte ) <eos>
claire notices francis <eos>	notice ( claire , francis ) <eos>	notice ( claire , francis ) <eos>
alice likes lewis <eos>	like ( alice , lewis ) <eos>	like ( alice , lewis ) <eos>
grace throws xerxes <eos>	throw ( grace , xerxes ) <eos>	throw ( grace , xerxes ) <eos>
rachael likes alice <eos>	like ( rachael , alice ) <eos>	like ( rachael , alice ) <eos>
bob knows quinn <eos>	know ( bob , quinn ) <eos>	know ( bob , quinn ) <eos>
samuel meets samuel <eos>	meet ( samuel , samuel ) <eos>	meet ( samuel , samuel ) <eos>
winnifred dislikes zelda <eos>	dislike ( winnifred , zelda ) <eos>	dislike ( winnifred , zelda ) <eos>
lewis dislikes himself <eos>	dislike ( lewis , lewis ) <eos>	dislike ( lewis , lewis ) <eos>
yvette notices katherine <eos>	notice ( yvettte , katherine ) <eos>	notice ( yvettte , katherine ) <eos>
everyone dislikes xerxes <eos>	all x . ( person ( x ) -> dislike ( x , xerxes ) ) <eos>	all x . ( person ( x ) -> dislike ( x , xerxes ) ) <eos>
every prion meets himself <eos>	all x . ( prion ( x ) -> meet ( x , x ) ) <eos>	all x . ( prion ( x ) -> meet ( x , x ) ) <eos>
every hoplite meets yvette <eos>	all x . ( hoplite ( x ) -> meet ( x , yvettte ) ) <eos>	all x . ( hoplite ( x ) -> meet ( x , yvettte ) ) <eos>
every turtle sees neha <eos>	all x . ( turtle ( x ) -> see ( x , neha ) ) <eos>	all x . ( turtle ( x ) -> see ( x , neha ) ) <eos>
every turtle notices zelda <eos>	all x . ( turtle ( x ) -> notice ( x , zelda ) ) <eos>	all x . ( turtle ( x ) -> notice ( x , zelda ) ) <eos>
every condor likes claire <eos>	all x . ( condor ( x ) -> like ( x , claire ) ) <eos>	all x . ( condor ( x ) -> like ( x , claire ) ) <eos>
every condor notices grace <eos>	all x . ( condor ( x ) -> notice ( x , grace ) ) <eos>	all x . ( condor ( x ) -> notice ( x , grace ) ) <eos>
everyone likes herself <eos>	all x . ( person ( x ) -> like ( x , x ) ) <eos>	all x . ( person ( x ) -> like ( x , x ) ) <eos>
someone notices eliza <eos>	exists x . ( person ( x ) & notice ( x , eliza ) ) <eos>	exists x . ( person ( x ) & notice ( x , eliza ) ) <eos>
every prion dislikes winnifred <eos>	all x . ( prion ( x ) -> dislike ( x , winnifred ) ) <eos>	all x . ( prion ( x ) -> dislike ( x , winnifred ) ) <eos>
every bear meets margaret <eos>	all x . ( bear ( x ) -> meet ( x , margaret ) ) <eos>	all x . ( bear ( x ) -> meet ( x , margaret ) ) <eos>
every hoplite likes quinn <eos>	all x . ( hoplite ( x ) -> like ( x , quinn ) ) <eos>	all x . ( hoplite ( x ) -> like ( x , quinn ) ) <eos>
every bear dislikes neha <eos>	all x . ( bear ( x ) -> dislike ( x , neha ) ) <eos>	all x . ( bear ( x ) -> dislike ( x , neha ) ) <eos>
every bear likes katherine <eos>	all x . ( bear ( x ) -> like ( x , katherine ) ) <eos>	all x . ( bear ( x ) -> like ( x , katherine ) ) <eos>
every condor throws zelda <eos>	all x . ( condor ( x ) -> throw ( x , zelda ) ) <eos>	all x . ( condor ( x ) -> throw ( x , zelda ) ) <eos>
francis dislikes henry <eos>	dislike ( francis , henry ) <eos>	dislike ( francis , henry ) <eos>
patricia dislikes katherine <eos>	dislike ( patricia , katherine ) <eos>	dislike ( patricia , katherine ) <eos>
claire sees tracy <eos>	see ( claire , tracy ) <eos>	see ( claire , tracy ) <eos>
claire meets samuel <eos>	meet ( claire , samuel ) <eos>	meet ( claire , samuel ) <eos>
margaret dislikes yvette <eos>	dislike ( margaret , yvettte ) <eos>	dislike ( margaret , yvettte ) <eos>
quinn knows patricia <eos>	know ( quinn , patricia ) <eos>	know ( quinn , patricia ) <eos>
francis likes ursula <eos>	like ( francis , ursula ) <eos>	like ( francis , ursula ) <eos>
lewis notices tracy <eos>	notice ( lewis , tracy ) <eos>	notice ( lewis , tracy ) <eos>
zelda sees oswald <eos>	see ( zelda , oswald ) <eos>	see ( zelda , oswald ) <eos>
margaret meets margaret <eos>	meet ( margaret , margaret ) <eos>	meet ( margaret , margaret ) <eos>
lewis knows henry <eos>	know ( lewis , henry ) <eos>	know ( lewis , henry ) <eos>
grace notices bob <eos>	notice ( grace , bob ) <eos>	notice ( grace , bob ) <eos>
zelda dislikes ursula <eos>	dislike ( zelda , ursula ) <eos>	dislike ( zelda , ursula ) <eos>
grace meets francis <eos>	meet ( grace , francis ) <eos>	meet ( grace , francis ) <eos>
patricia notices isla <eos>	notice ( patricia , isla ) <eos>	notice ( patricia , isla ) <eos>
henry throws john <eos>	throw ( henry , john ) <eos>	throw ( henry , john ) <eos>
yvette throws bob <eos>	throw ( yvettte , bob ) <eos>	throw ( yvettte , bob ) <eos>
henry meets francis <eos>	meet ( henry , francis ) <eos>	meet ( henry , francis ) <eos>
samuel throws eliza <eos>	throw ( samuel , eliza ) <eos>	throw ( samuel , eliza ) <eos>
patricia knows bob <eos>	know ( patricia , bob ) <eos>	know ( patricia , bob ) <eos>
samuel knows zelda <eos>	know ( samuel , zelda ) <eos>	know ( samuel , zelda ) <eos>
bob knows oswald <eos>	know ( bob , oswald ) <eos>	know ( bob , oswald ) <eos>
ursula dislikes rachael <eos>	dislike ( ursula , rachael ) <eos>	dislike ( ursula , rachael ) <eos>
neha dislikes xerxes <eos>	dislike ( neha , xerxes ) <eos>	dislike ( neha , xerxes ) <eos>
john meets quinn <eos>	meet ( john , quinn ) <eos>	meet ( john , quinn ) <eos>
francis throws francis <eos>	throw ( francis , francis ) <eos>	throw ( francis , francis ) <eos>
katherine throws henry <eos>	throw ( katherine , henry ) <eos>	throw ( katherine , henry ) <eos>
yvette sees winnifred <eos>	see ( yvettte , winnifred ) <eos>	see ( yvettte , winnifred ) <eos>
oswald meets ursula <eos>	meet ( oswald , ursula ) <eos>	meet ( oswald , ursula ) <eos>
oswald sees isla <eos>	see ( oswald , isla ) <eos>	see ( oswald , isla ) <eos>
neha meets alice <eos>	meet ( neha , alice ) <eos>	meet ( neha , alice ) <eos>
patricia likes oswald <eos>	like ( patricia , oswald ) <eos>	like ( patricia , oswald ) <eos>
isla sees tracy <eos>	see ( isla , tracy ) <eos>	see ( isla , tracy ) <eos>
rachael sees rachael <eos>	see ( rachael , rachael ) <eos>	see ( rachael , rachael ) <eos>
rachael meets grace <eos>	meet ( rachael , grace ) <eos>	meet ( rachael , grace ) <eos>
every condor notices bob <eos>	all x . ( condor ( x ) -> notice ( x , bob ) ) <eos>	all x . ( condor ( x ) -> notice ( x , bob ) ) <eos>
every person throws henry <eos>	all x . ( person ( x ) -> throw ( x , henry ) ) <eos>	all x . ( person ( x ) -> throw ( x , henry ) ) <eos>
every turtle notices katherine <eos>	all x . ( turtle ( x ) -> notice ( x , katherine ) ) <eos>	all x . ( turtle ( x ) -> notice ( x , katherine ) ) <eos>
every hoplite dislikes patricia <eos>	all x . ( hoplite ( x ) -> dislike ( x , patricia ) ) <eos>	all x . ( hoplite ( x ) -> dislike ( x , patricia ) ) <eos>
every bear dislikes isla <eos>	all x . ( bear ( x ) -> dislike ( x , isla ) ) <eos>	all x . ( bear ( x ) -> dislike ( x , isla ) ) <eos>
every person knows katherine <eos>	all x . ( person ( x ) -> know ( x , katherine ) ) <eos>	all x . ( person ( x ) -> know ( x , katherine ) ) <eos>
every actor sees katherine <eos>	all x . ( actor ( x ) -> see ( x , katherine ) ) <eos>	all x . ( actor ( x ) -> see ( x , katherine ) ) <eos>
every bear sees winnifred <eos>	all x . ( bear ( x ) -> see ( x , winnifred ) ) <eos>	all x . ( bear ( x ) -> see ( x , winnifred ) ) <eos>
every condor meets victor <eos>	all x . ( condor ( x ) -> meet ( x , victor ) ) <eos>	all x . ( condor ( x ) -> meet ( x , victor ) ) <eos>
every prion notices margaret <eos>	all x . ( prion ( x ) -> notice ( x , margaret ) ) <eos>	all x . ( prion ( x ) -> notice ( x , margaret ) ) <eos>
rachael meets oswald <eos>	meet ( rachael , oswald ) <eos>	meet ( rachael , oswald ) <eos>
daniel knows victor <eos>	know ( daniel , victor ) <eos>	know ( daniel , victor ) <eos>
henry notices oswald <eos>	notice ( henry , oswald ) <eos>	notice ( henry , oswald ) <eos>
lewis notices francis <eos>	notice ( lewis , francis ) <eos>	notice ( lewis , francis ) <eos>
patricia sees isla <eos>	see ( patricia , isla ) <eos>	see ( patricia , isla ) <eos>
zelda meets katherine <eos>	meet ( zelda , katherine ) <eos>	meet ( zelda , katherine ) <eos>
yvette sees margaret <eos>	see ( yvettte , margaret ) <eos>	see ( yvettte , margaret ) <eos>
henry sees patricia <eos>	see ( henry , patricia ) <eos>	see ( henry , patricia ) <eos>
eliza sees claire <eos>	see ( eliza , claire ) <eos>	see ( eliza , claire ) <eos>
daniel throws zelda <eos>	throw ( daniel , zelda ) <eos>	throw ( daniel , zelda ) <eos>
everyone throws yvette <eos>	all x . ( person ( x ) -> throw ( x , yvettte ) ) <eos>	all x . ( person ( x ) -> throw ( x , yvettte ) ) <eos>
every actor notices katherine <eos>	all x . ( actor ( x ) -> notice ( x , katherine ) ) <eos>	all x . ( actor ( x ) -> notice ( x , katherine ) ) <eos>
someone throws ursula <eos>	exists x . ( person ( x ) & throw ( x , ursula ) ) <eos>	exists x . ( person ( x ) & throw ( x , ursula ) ) <eos>
every dog likes claire <eos>	all x . ( dog ( x ) -> like ( x , claire ) ) <eos>	all x . ( bear ( x ) -> like ( x , claire ) ) <eos>
every prion notices alice <eos>	all x . ( prion ( x ) -> notice ( x , alice ) ) <eos>	all x . ( prion ( x ) -> notice ( x , alice ) ) <eos>
patricia dislikes samuel <eos>	dislike ( patricia , samuel ) <eos>	dislike ( patricia , samuel ) <eos>
francis knows alice <eos>	know ( francis , alice ) <eos>	know ( francis , alice ) <eos>
john dislikes oswald <eos>	dislike ( john , oswald ) <eos>	dislike ( john , oswald ) <eos>
victor dislikes ursula <eos>	dislike ( victor , ursula ) <eos>	dislike ( victor , ursula ) <eos>
katherine meets isla <eos>	meet ( katherine , isla ) <eos>	meet ( katherine , isla ) <eos>
claire notices rachael <eos>	notice ( claire , rachael ) <eos>	notice ( claire , rachael ) <eos>
rachael meets oswald <eos>	meet ( rachael , oswald ) <eos>	meet ( rachael , oswald ) <eos>
rachael dislikes alice <eos>	dislike ( rachael , alice ) <eos>	dislike ( rachael , alice ) <eos>
samuel likes margaret <eos>	like ( samuel , margaret ) <eos>	like ( samuel , margaret ) <eos>
francis dislikes eliza <eos>	dislike ( francis , eliza ) <eos>	dislike ( francis , eliza ) <eos>
every dog throws grace <eos>	all x . ( dog ( x ) -> throw ( x , grace ) ) <eos>	all x . ( bear ( x ) -> throw ( x , grace ) ) <eos>
someone throws quinn <eos>	exists x . ( person ( x ) & throw ( x , quinn ) ) <eos>	exists x . ( person ( x ) & throw ( x , quinn ) ) <eos>
every actor likes claire <eos>	all x . ( actor ( x ) -> like ( x , claire ) ) <eos>	all x . ( actor ( x ) -> like ( x , claire ) ) <eos>
every turtle likes francis <eos>	all x . ( turtle ( x ) -> like ( x , francis ) ) <eos>	all x . ( turtle ( x ) -> like ( x , francis ) ) <eos>
every turtle sees ursula <eos>	all x . ( turtle ( x ) -> see ( x , ursula ) ) <eos>	all x . ( turtle ( x ) -> see ( x , ursula ) ) <eos>
daniel likes victor <eos>	like ( daniel , victor ) <eos>	like ( daniel , victor ) <eos>
neha notices zelda <eos>	notice ( neha , zelda ) <eos>	notice ( neha , zelda ) <eos>
rachael dislikes isla <eos>	dislike ( rachael , isla ) <eos>	dislike ( rachael , isla ) <eos>
neha meets xerxes <eos>	meet ( neha , xerxes ) <eos>	meet ( neha , xerxes ) <eos>
victor sees isla <eos>	see ( victor , isla ) <eos>	see ( victor , isla ) <eos>
every bear runs <eos>	all x . ( bear ( x ) -> run ( x ) ) <eos>	all x . ( bear ( x ) -> run ( x ) ) <eos>
every actor sings <eos>	all x . ( actor ( x ) -> sing ( x ) ) <eos>	all x . ( actor ( x ) -> sing ( x ) ) <eos>
claire dislikes isla <eos>	dislike ( claire , isla ) <eos>	dislike ( claire , isla ) <eos>
yvette meets oswald <eos>	meet ( yvettte , oswald ) <eos>	meet ( yvettte , oswald ) <eos>
xerxes meets samuel <eos>	meet ( xerxes , samuel ) <eos>	meet ( xerxes , samuel ) <eos>
every bear dislikes tracy <eos>	all x . ( bear ( x ) -> dislike ( x , tracy ) ) <eos>	all x . ( bear ( x ) -> dislike ( x , tracy ) ) <eos>
someone throws eliza <eos>	exists x . ( person ( x ) & throw ( x , eliza ) ) <eos>	exists x . ( person ( x ) & throw ( x , eliza ) ) <eos>
everyone dislikes margaret <eos>	all x . ( person ( x ) -> dislike ( x , margaret ) ) <eos>	all x . ( person ( x ) -> dislike ( x , margaret ) ) <eos>
every hoplite sees yvette <eos>	all x . ( hoplite ( x ) -> see ( x , yvettte ) ) <eos>	all x . ( hoplite ( x ) -> see ( x , yvettte ) ) <eos>
every person meets katherine <eos>	all x . ( person ( x ) -> meet ( x , katherine ) ) <eos>	all x . ( person ( x ) -> meet ( x , katherine ) ) <eos>
grace knows victor <eos>	know ( grace , victor ) <eos>	know ( grace , victor ) <eos>
yvette meets henry <eos>	meet ( yvettte , henry ) <eos>	meet ( yvettte , henry ) <eos>
francis meets isla <eos>	meet ( francis , isla ) <eos>	meet ( francis , isla ) <eos>
quinn meets lewis <eos>	meet ( quinn , lewis ) <eos>	meet ( quinn , lewis ) <eos>
isla dislikes katherine <eos>	dislike ( isla , katherine ) <eos>	dislike ( isla , katherine ) <eos>
every actor sees john <eos>	all x . ( actor ( x ) -> see ( x , john ) ) <eos>	all x . ( actor ( x ) -> see ( x , john ) ) <eos>
everyone knows winnifred <eos>	all x . ( person ( x ) -> know ( x , winnifred ) ) <eos>	all x . ( person ( x ) -> know ( x , winnifred ) ) <eos>
every turtle meets john <eos>	all x . ( turtle ( x ) -> meet ( x , john ) ) <eos>	all x . ( turtle ( x ) -> meet ( x , john ) ) <eos>
every bear notices rachael <eos>	all x . ( bear ( x ) -> notice ( x , rachael ) ) <eos>	all x . ( bear ( x ) -> notice ( x , rachael ) ) <eos>
someone dislikes samuel <eos>	exists x . ( person ( x ) & dislike ( x , samuel ) ) <eos>	exists x . ( person ( x ) & dislike ( x , samuel ) ) <eos>
every hoplite notices bob <eos>	all x . ( hoplite ( x ) -> notice ( x , bob ) ) <eos>	all x . ( hoplite ( x ) -> notice ( x , bob ) ) <eos>
every bear notices patricia <eos>	all x . ( bear ( x ) -> notice ( x , patricia ) ) <eos>	all x . ( bear ( x ) -> notice ( x , patricia ) ) <eos>
every turtle knows alice <eos>	all x . ( turtle ( x ) -> know ( x , alice ) ) <eos>	all x . ( turtle ( x ) -> know ( x , alice ) ) <eos>
someone sees yvette <eos>	exists x . ( person ( x ) & see ( x , yvettte ) ) <eos>	exists x . ( person ( x ) & see ( x , yvettte ) ) <eos>
every prion likes patricia <eos>	all x . ( prion ( x ) -> like ( x , patricia ) ) <eos>	all x . ( prion ( x ) -> like ( x , patricia ) ) <eos>
every prion throws tracy <eos>	all x . ( prion ( x ) -> throw ( x , tracy ) ) <eos>	all x . ( prion ( x ) -> throw ( x , tracy ) ) <eos>
every hoplite likes grace <eos>	all x . ( hoplite ( x ) -> like ( x , grace ) ) <eos>	all x . ( hoplite ( x ) -> like ( x , grace ) ) <eos>
every turtle meets oswald <eos>	all x . ( turtle ( x ) -> meet ( x , oswald ) ) <eos>	all x . ( turtle ( x ) -> meet ( x , oswald ) ) <eos>
everyone dislikes lewis <eos>	all x . ( person ( x ) -> dislike ( x , lewis ) ) <eos>	all x . ( person ( x ) -> dislike ( x , lewis ) ) <eos>
every turtle sees herself <eos>	all x . ( turtle ( x ) -> see ( x , x ) ) <eos>	all x . ( turtle ( x ) -> see ( x , x ) ) <eos>
xerxes knows yvette <eos>	know ( xerxes , yvettte ) <eos>	know ( xerxes , yvettte ) <eos>
neha throws neha <eos>	throw ( neha , neha ) <eos>	throw ( neha , neha ) <eos>
john meets alice <eos>	meet ( john , alice ) <eos>	meet ( john , alice ) <eos>
alice throws lewis <eos>	throw ( alice , lewis ) <eos>	throw ( alice , lewis ) <eos>
john meets xerxes <eos>	meet ( john , xerxes ) <eos>	meet ( john , xerxes ) <eos>
tracy dislikes winnifred <eos>	dislike ( tracy , winnifred ) <eos>	dislike ( tracy , winnifred ) <eos>
claire notices alice <eos>	notice ( claire , alice ) <eos>	notice ( claire , alice ) <eos>
henry sees yvette <eos>	see ( henry , yvettte ) <eos>	see ( henry , yvettte ) <eos>
tracy dislikes alice <eos>	dislike ( tracy , alice ) <eos>	dislike ( tracy , alice ) <eos>
francis knows tracy <eos>	know ( francis , tracy ) <eos>	know ( francis , tracy ) <eos>
every condor sees ursula <eos>	all x . ( condor ( x ) -> see ( x , ursula ) ) <eos>	all x . ( condor ( x ) -> see ( x , ursula ) ) <eos>
every dog notices margaret <eos>	all x . ( dog ( x ) -> notice ( x , margaret ) ) <eos>	all x . ( bear ( x ) -> notice ( x , margaret ) ) <eos>
every dog sees zelda <eos>	all x . ( dog ( x ) -> see ( x , zelda ) ) <eos>	all x . ( bear ( x ) -> see ( x , zelda ) ) <eos>
every prion notices rachael <eos>	all x . ( prion ( x ) -> notice ( x , rachael ) ) <eos>	all x . ( prion ( x ) -> notice ( x , rachael ) ) <eos>
every person likes daniel <eos>	all x . ( person ( x ) -> like ( x , daniel ) ) <eos>	all x . ( person ( x ) -> like ( x , daniel ) ) <eos>
tracy meets isla <eos>	meet ( tracy , isla ) <eos>	meet ( tracy , isla ) <eos>
zelda dislikes alice <eos>	dislike ( zelda , alice ) <eos>	dislike ( zelda , alice ) <eos>
isla sees katherine <eos>	see ( isla , katherine ) <eos>	see ( isla , katherine ) <eos>
winnifred throws isla <eos>	throw ( winnifred , isla ) <eos>	throw ( winnifred , isla ) <eos>
samuel dislikes eliza <eos>	dislike ( samuel , eliza ) <eos>	dislike ( samuel , eliza ) <eos>
claire throws quinn <eos>	throw ( claire , quinn ) <eos>	throw ( claire , quinn ) <eos>
lewis notices tracy <eos>	notice ( lewis , tracy ) <eos>	notice ( lewis , tracy ) <eos>
margaret dislikes john <eos>	dislike ( margaret , john ) <eos>	dislike ( margaret , john ) <eos>
henry likes samuel <eos>	like ( henry , samuel ) <eos>	like ( henry , samuel ) <eos>
zelda knows francis <eos>	know ( zelda , francis ) <eos>	know ( zelda , francis ) <eos>
margaret likes patricia <eos>	like ( margaret , patricia ) <eos>	like ( margaret , patricia ) <eos>
zelda meets samuel <eos>	meet ( zelda , samuel ) <eos>	meet ( zelda , samuel ) <eos>
grace dislikes zelda <eos>	dislike ( grace , zelda ) <eos>	dislike ( grace , zelda ) <eos>
isla throws ursula <eos>	throw ( isla , ursula ) <eos>	throw ( isla , ursula ) <eos>
rachael knows bob <eos>	know ( rachael , bob ) <eos>	know ( rachael , bob ) <eos>
patricia dislikes isla <eos>	dislike ( patricia , isla ) <eos>	dislike ( patricia , isla ) <eos>
john meets tracy <eos>	meet ( john , tracy ) <eos>	meet ( john , tracy ) <eos>
bob meets yvette <eos>	meet ( bob , yvettte ) <eos>	meet ( bob , yvettte ) <eos>
quinn likes alice <eos>	like ( quinn , alice ) <eos>	like ( quinn , alice ) <eos>
margaret notices isla <eos>	notice ( margaret , isla ) <eos>	notice ( margaret , isla ) <eos>
quinn throws daniel <eos>	throw ( quinn , daniel ) <eos>	throw ( quinn , daniel ) <eos>
eliza throws tracy <eos>	throw ( eliza , tracy ) <eos>	throw ( eliza , tracy ) <eos>
bob likes john <eos>	like ( bob , john ) <eos>	like ( bob , john ) <eos>
claire dislikes john <eos>	dislike ( claire , john ) <eos>	dislike ( claire , john ) <eos>
yvette meets xerxes <eos>	meet ( yvettte , xerxes ) <eos>	meet ( yvettte , xerxes ) <eos>
tracy meets daniel <eos>	meet ( tracy , daniel ) <eos>	meet ( tracy , daniel ) <eos>
xerxes notices tracy <eos>	notice ( xerxes , tracy ) <eos>	notice ( xerxes , tracy ) <eos>
john meets oswald <eos>	meet ( john , oswald ) <eos>	meet ( john , oswald ) <eos>
lewis throws eliza <eos>	throw ( lewis , eliza ) <eos>	throw ( lewis , eliza ) <eos>
bob throws grace <eos>	throw ( bob , grace ) <eos>	throw ( bob , grace ) <eos>
every bear knows francis <eos>	all x . ( bear ( x ) -> know ( x , francis ) ) <eos>	all x . ( bear ( x ) -> know ( x , francis ) ) <eos>
every bear throws rachael <eos>	all x . ( bear ( x ) -> throw ( x , rachael ) ) <eos>	all x . ( bear ( x ) -> throw ( x , rachael ) ) <eos>
every bear knows bob <eos>	all x . ( bear ( x ) -> know ( x , bob ) ) <eos>	all x . ( bear ( x ) -> know ( x , bob ) ) <eos>
someone sees neha <eos>	exists x . ( person ( x ) & see ( x , neha ) ) <eos>	exists x . ( person ( x ) & see ( x , neha ) ) <eos>
every bear knows yvette <eos>	all x . ( bear ( x ) -> know ( x , yvettte ) ) <eos>	all x . ( bear ( x ) -> know ( x , yvettte ) ) <eos>
every person notices patricia <eos>	all x . ( person ( x ) -> notice ( x , patricia ) ) <eos>	all x . ( person ( x ) -> notice ( x , patricia ) ) <eos>
everyone meets quinn <eos>	all x . ( person ( x ) -> meet ( x , quinn ) ) <eos>	all x . ( person ( x ) -> meet ( x , quinn ) ) <eos>
every condor likes quinn <eos>	all x . ( condor ( x ) -> like ( x , quinn ) ) <eos>	all x . ( condor ( x ) -> like ( x , quinn ) ) <eos>
every prion sees henry <eos>	all x . ( prion ( x ) -> see ( x , henry ) ) <eos>	all x . ( prion ( x ) -> see ( x , henry ) ) <eos>
every condor dislikes margaret <eos>	all x . ( condor ( x ) -> dislike ( x , margaret ) ) <eos>	all x . ( condor ( x ) -> dislike ( x , margaret ) ) <eos>
eliza notices samuel <eos>	notice ( eliza , samuel ) <eos>	notice ( eliza , samuel ) <eos>
yvette likes herself <eos>	like ( yvettte , yvettte ) <eos>	like ( yvettte , yvettte ) <eos>
isla notices samuel <eos>	notice ( isla , samuel ) <eos>	notice ( isla , samuel ) <eos>
john dislikes yvette <eos>	dislike ( john , yvettte ) <eos>	dislike ( john , yvettte ) <eos>
grace likes katherine <eos>	like ( grace , katherine ) <eos>	like ( grace , katherine ) <eos>
oswald knows ursula <eos>	know ( oswald , ursula ) <eos>	know ( oswald , ursula ) <eos>
lewis meets yvette <eos>	meet ( lewis , yvettte ) <eos>	meet ( lewis , yvettte ) <eos>
samuel throws victor <eos>	throw ( samuel , victor ) <eos>	throw ( samuel , victor ) <eos>
katherine throws claire <eos>	throw ( katherine , claire ) <eos>	throw ( katherine , claire ) <eos>
john likes himself <eos>	like ( john , john ) <eos>	like ( john , john ) <eos>
margaret dances <eos>	dance ( margaret ) <eos>	dance ( margaret ) <eos>
xerxes walks <eos>	walk ( xerxes ) <eos>	walk ( xerxes ) <eos>
rachael eats <eos>	eat ( rachael ) <eos>	eat ( rachael ) <eos>
victor runs <eos>	run ( victor ) <eos>	run ( victor ) <eos>
henry walks <eos>	walk ( henry ) <eos>	walk ( henry ) <eos>
ursula sees victor <eos>	see ( ursula , victor ) <eos>	see ( ursula , victor ) <eos>
lewis dislikes rachael <eos>	dislike ( lewis , rachael ) <eos>	dislike ( lewis , rachael ) <eos>
zelda throws zelda <eos>	throw ( zelda , zelda ) <eos>	throw ( zelda , zelda ) <eos>
xerxes meets john <eos>	meet ( xerxes , john ) <eos>	meet ( xerxes , john ) <eos>
daniel likes zelda <eos>	like ( daniel , zelda ) <eos>	like ( daniel , zelda ) <eos>
eliza meets winnifred <eos>	meet ( eliza , winnifred ) <eos>	meet ( eliza , winnifred ) <eos>
john sees henry <eos>	see ( john , henry ) <eos>	see ( john , henry ) <eos>
tracy meets bob <eos>	meet ( tracy , bob ) <eos>	meet ( tracy , bob ) <eos>
katherine meets victor <eos>	meet ( katherine , victor ) <eos>	meet ( katherine , victor ) <eos>
rachael sees yvette <eos>	see ( rachael , yvettte ) <eos>	see ( rachael , yvettte ) <eos>
every person dislikes neha <eos>	all x . ( person ( x ) -> dislike ( x , neha ) ) <eos>	all x . ( person ( x ) -> dislike ( x , neha ) ) <eos>
every dog dislikes patricia <eos>	all x . ( dog ( x ) -> dislike ( x , patricia ) ) <eos>	all x . ( bear ( x ) -> dislike ( x , patricia ) ) <eos>
someone likes bob <eos>	exists x . ( person ( x ) & like ( x , bob ) ) <eos>	exists x . ( person ( x ) & like ( x , bob ) ) <eos>
every dog likes alice <eos>	all x . ( dog ( x ) -> like ( x , alice ) ) <eos>	all x . ( bear ( x ) -> like ( x , alice ) ) <eos>
every hoplite dislikes grace <eos>	all x . ( hoplite ( x ) -> dislike ( x , grace ) ) <eos>	all x . ( hoplite ( x ) -> dislike ( x , grace ) ) <eos>
neha throws daniel <eos>	throw ( neha , daniel ) <eos>	throw ( neha , daniel ) <eos>
henry knows yvette <eos>	know ( henry , yvettte ) <eos>	know ( henry , yvettte ) <eos>
john sees victor <eos>	see ( john , victor ) <eos>	see ( john , victor ) <eos>
daniel sees grace <eos>	see ( daniel , grace ) <eos>	see ( daniel , grace ) <eos>
grace sees daniel <eos>	see ( grace , daniel ) <eos>	see ( grace , daniel ) <eos>
francis likes himself <eos>	like ( francis , francis ) <eos>	like ( francis , francis ) <eos>
grace likes daniel <eos>	like ( grace , daniel ) <eos>	like ( grace , daniel ) <eos>
zelda likes claire <eos>	like ( zelda , claire ) <eos>	like ( zelda , claire ) <eos>
xerxes notices daniel <eos>	notice ( xerxes , daniel ) <eos>	notice ( xerxes , daniel ) <eos>
samuel meets winnifred <eos>	meet ( samuel , winnifred ) <eos>	meet ( samuel , winnifred ) <eos>
isla throws winnifred <eos>	throw ( isla , winnifred ) <eos>	throw ( isla , winnifred ) <eos>
xerxes likes margaret <eos>	like ( xerxes , margaret ) <eos>	like ( xerxes , margaret ) <eos>
xerxes likes isla <eos>	like ( xerxes , isla ) <eos>	like ( xerxes , isla ) <eos>
quinn knows john <eos>	know ( quinn , john ) <eos>	know ( quinn , john ) <eos>
claire knows eliza <eos>	know ( claire , eliza ) <eos>	know ( claire , eliza ) <eos>
every condor likes xerxes <eos>	all x . ( condor ( x ) -> like ( x , xerxes ) ) <eos>	all x . ( condor ( x ) -> like ( x , xerxes ) ) <eos>
every actor sees bob <eos>	all x . ( actor ( x ) -> see ( x , bob ) ) <eos>	all x . ( actor ( x ) -> see ( x , bob ) ) <eos>
every prion likes samuel <eos>	all x . ( prion ( x ) -> like ( x , samuel ) ) <eos>	all x . ( prion ( x ) -> like ( x , samuel ) ) <eos>
every condor meets alice <eos>	all x . ( condor ( x ) -> meet ( x , alice ) ) <eos>	all x . ( condor ( x ) -> meet ( x , alice ) ) <eos>
every prion knows daniel <eos>	all x . ( prion ( x ) -> know ( x , daniel ) ) <eos>	all x . ( prion ( x ) -> know ( x , daniel ) ) <eos>
everyone likes lewis <eos>	all x . ( person ( x ) -> like ( x , lewis ) ) <eos>	all x . ( person ( x ) -> like ( x , lewis ) ) <eos>
every turtle notices john <eos>	all x . ( turtle ( x ) -> notice ( x , john ) ) <eos>	all x . ( turtle ( x ) -> notice ( x , john ) ) <eos>
someone sees samuel <eos>	exists x . ( person ( x ) & see ( x , samuel ) ) <eos>	exists x . ( person ( x ) & see ( x , samuel ) ) <eos>
every prion likes zelda <eos>	all x . ( prion ( x ) -> like ( x , zelda ) ) <eos>	all x . ( prion ( x ) -> like ( x , zelda ) ) <eos>
every person likes henry <eos>	all x . ( person ( x ) -> like ( x , henry ) ) <eos>	all x . ( person ( x ) -> like ( x , henry ) ) <eos>
